,rowkey,time,id,is_risk,time_1,time_2
82422,209978,2015-02-11 15:09:50.0,59811,0,2015-02-11 15:09:50,1423667390
82429,210085,2015-02-11 15:28:24.0,86474,0,2015-02-11 15:28:24,1423668504
82442,210264,2015-02-11 16:08:30.0,136124,0,2015-02-11 16:08:30,1423670910
82444,210286,2015-02-11 16:12:31.0,138378,0,2015-02-11 16:12:31,1423671151
82447,210341,2015-02-11 16:24:45.0,136124,0,2015-02-11 16:24:45,1423671885
82475,210807,2015-02-11 18:07:19.0,103897,0,2015-02-11 18:07:19,1423678039
82478,210850,2015-02-11 18:21:10.0,74029,0,2015-02-11 18:21:10,1423678870
82487,210935,2015-02-11 18:39:03.0,78146,0,2015-02-11 18:39:03,1423679943
82490,210961,2015-02-11 18:45:55.0,122718,0,2015-02-11 18:45:55,1423680355
82492,210992,2015-02-11 18:54:18.0,101256,0,2015-02-11 18:54:18,1423680858
82493,211020,2015-02-11 19:03:39.0,101256,0,2015-02-11 19:03:39,1423681419
82503,211157,2015-02-11 19:36:36.0,33303,0,2015-02-11 19:36:36,1423683396
82522,211458,2015-02-11 20:38:29.0,151951,0,2015-02-11 20:38:29,1423687109
82523,211464,2015-02-11 20:38:57.0,36918,0,2015-02-11 20:38:57,1423687137
82528,211541,2015-02-11 20:52:13.0,118203,0,2015-02-11 20:52:13,1423687933
82534,211696,2015-02-11 21:23:05.0,58468,0,2015-02-11 21:23:05,1423689785
82539,211851,2015-02-11 21:53:55.0,50840,0,2015-02-11 21:53:55,1423691635
82558,212036,2015-02-11 22:26:48.0,51487,0,2015-02-11 22:26:48,1423693608
82561,212074,2015-02-11 22:34:32.0,168690,0,2015-02-11 22:34:32,1423694072
82563,212109,2015-02-11 22:39:19.0,42932,0,2015-02-11 22:39:19,1423694359
82569,212180,2015-02-11 22:49:49.0,38756,0,2015-02-11 22:49:49,1423694989
82588,212500,2015-02-12 00:22:16.0,88770,0,2015-02-12 00:22:16,1423700536
82600,212735,2015-02-12 05:35:59.0,106648,0,2015-02-12 05:35:59,1423719359
82603,212792,2015-02-12 07:22:57.0,69961,0,2015-02-12 07:22:57,1423725777
82648,213381,2015-02-12 10:09:47.0,99147,0,2015-02-12 10:09:47,1423735787
82651,213500,2015-02-12 10:27:56.0,70265,0,2015-02-12 10:27:56,1423736876
82652,213519,2015-02-12 10:31:01.0,157836,0,2015-02-12 10:31:01,1423737061
82653,213526,2015-02-12 10:32:07.0,90076,0,2015-02-12 10:32:07,1423737127
82673,213888,2015-02-12 11:26:06.0,141953,0,2015-02-12 11:26:06,1423740366
82694,214204,2015-02-12 12:25:49.0,100372,0,2015-02-12 12:25:49,1423743949
82708,214343,2015-02-12 12:52:22.0,56977,0,2015-02-12 12:52:22,1423745542
82726,214658,2015-02-12 13:54:39.0,13133,0,2015-02-12 13:54:39,1423749279
82736,214784,2015-02-12 14:20:51.0,64186,0,2015-02-12 14:20:51,1423750851
82737,214789,2015-02-12 14:21:42.0,116472,0,2015-02-12 14:21:42,1423750902
82761,215212,2015-02-12 15:51:46.0,91945,0,2015-02-12 15:51:46,1423756306
82766,215243,2015-02-12 15:58:48.0,109504,0,2015-02-12 15:58:48,1423756728
82767,215244,2015-02-12 15:59:00.0,90851,0,2015-02-12 15:59:00,1423756740
82772,215266,2015-02-12 16:02:28.0,91945,0,2015-02-12 16:02:28,1423756948
82781,215382,2015-02-12 16:23:21.0,10459,0,2015-02-12 16:23:21,1423758201
82804,215848,2015-02-12 17:50:54.0,79868,0,2015-02-12 17:50:54,1423763454
82805,215875,2015-02-12 17:54:40.0,107751,0,2015-02-12 17:54:40,1423763680
82807,215942,2015-02-12 18:09:33.0,96011,0,2015-02-12 18:09:33,1423764573
82808,215952,2015-02-12 18:11:37.0,60096,0,2015-02-12 18:11:37,1423764697
82809,215955,2015-02-12 18:13:04.0,60096,0,2015-02-12 18:13:04,1423764784
82822,216068,2015-02-12 18:35:05.0,29026,0,2015-02-12 18:35:05,1423766105
82825,216081,2015-02-12 18:38:59.0,169894,0,2015-02-12 18:38:59,1423766339
82830,216153,2015-02-12 18:54:28.0,330,0,2015-02-12 18:54:28,1423767268
82837,216278,2015-02-12 19:25:29.0,149886,0,2015-02-12 19:25:29,1423769129
82846,216369,2015-02-12 19:43:42.0,149886,0,2015-02-12 19:43:42,1423770222
82850,216399,2015-02-12 19:49:50.0,44774,0,2015-02-12 19:49:50,1423770590
82882,216758,2015-02-12 20:55:14.0,118203,0,2015-02-12 20:55:14,1423774514
82895,216982,2015-02-12 21:42:09.0,87022,0,2015-02-12 21:42:09,1423777329
82924,217440,2015-02-12 23:01:54.0,168217,0,2015-02-12 23:01:54,1423782114
82937,217658,2015-02-13 00:07:01.0,56993,0,2015-02-13 00:07:01,1423786021
82944,217728,2015-02-13 00:30:32.0,87022,0,2015-02-13 00:30:32,1423787432
82956,217810,2015-02-13 01:09:07.0,118562,0,2015-02-13 01:09:07,1423789747
82957,217835,2015-02-13 01:30:35.0,135398,0,2015-02-13 01:30:35,1423791035
82958,217843,2015-02-13 01:35:09.0,1266,0,2015-02-13 01:35:09,1423791309
82980,218120,2015-02-13 08:10:29.0,129535,0,2015-02-13 08:10:29,1423815029
82986,218201,2015-02-13 08:32:59.0,165488,0,2015-02-13 08:32:59,1423816379
82989,218218,2015-02-13 08:36:11.0,72582,0,2015-02-13 08:36:11,1423816571
82996,218294,2015-02-13 08:52:03.0,118193,0,2015-02-13 08:52:03,1423817523
83010,218536,2015-02-13 09:36:24.0,159754,0,2015-02-13 09:36:24,1423820184
83011,218546,2015-02-13 09:37:50.0,159754,0,2015-02-13 09:37:50,1423820270
83013,218570,2015-02-13 09:40:03.0,95933,0,2015-02-13 09:40:03,1423820403
83015,218620,2015-02-13 09:47:26.0,107751,0,2015-02-13 09:47:26,1423820846
83038,218923,2015-02-13 10:14:15.0,153304,0,2015-02-13 10:14:15,1423822455
83048,219045,2015-02-13 10:25:45.0,82310,0,2015-02-13 10:25:45,1423823145
83062,219229,2015-02-13 10:42:35.0,107303,0,2015-02-13 10:42:35,1423824155
83066,219265,2015-02-13 10:45:38.0,42170,0,2015-02-13 10:45:38,1423824338
83067,219290,2015-02-13 10:49:12.0,82310,0,2015-02-13 10:49:12,1423824552
83070,219320,2015-02-13 10:51:57.0,69961,0,2015-02-13 10:51:57,1423824717
83096,219792,2015-02-13 11:52:00.0,15676,0,2015-02-13 11:52:00,1423828320
83120,220132,2015-02-13 12:50:36.0,31571,0,2015-02-13 12:50:36,1423831836
83130,220303,2015-02-13 13:16:09.0,40559,0,2015-02-13 13:16:09,1423833369
83131,220322,2015-02-13 13:18:37.0,136112,0,2015-02-13 13:18:37,1423833517
83136,220425,2015-02-13 13:34:07.0,138246,0,2015-02-13 13:34:07,1423834447
83137,220433,2015-02-13 13:35:06.0,90166,0,2015-02-13 13:35:06,1423834506
83148,220585,2015-02-13 14:01:33.0,134720,0,2015-02-13 14:01:33,1423836093
83167,220875,2015-02-13 14:37:02.0,26308,0,2015-02-13 14:37:02,1423838222
83172,220951,2015-02-13 14:50:04.0,102091,0,2015-02-13 14:50:04,1423839004
83176,221009,2015-02-13 14:58:06.0,138378,0,2015-02-13 14:58:06,1423839486
83191,221252,2015-02-13 15:36:15.0,58081,0,2015-02-13 15:36:15,1423841775
83193,221277,2015-02-13 15:40:14.0,165780,0,2015-02-13 15:40:14,1423842014
83214,221539,2015-02-13 16:16:45.0,105491,0,2015-02-13 16:16:45,1423844205
83221,221636,2015-02-13 16:31:33.0,19860,0,2015-02-13 16:31:33,1423845093
83226,221694,2015-02-13 16:40:00.0,66140,0,2015-02-13 16:40:00,1423845600
83245,221876,2015-02-13 17:10:43.0,31571,0,2015-02-13 17:10:43,1423847443
83272,222214,2015-02-13 18:21:08.0,52893,0,2015-02-13 18:21:08,1423851668
83276,222257,2015-02-13 18:33:34.0,64260,0,2015-02-13 18:33:34,1423852414
83293,222569,2015-02-13 19:48:11.0,171177,0,2015-02-13 19:48:11,1423856891
83299,222610,2015-02-13 19:55:22.0,140959,0,2015-02-13 19:55:22,1423857322
83303,222688,2015-02-13 20:07:41.0,8593,0,2015-02-13 20:07:41,1423858061
83306,222701,2015-02-13 20:09:29.0,22691,0,2015-02-13 20:09:29,1423858169
83313,222738,2015-02-13 20:14:05.0,140959,0,2015-02-13 20:14:05,1423858445
83325,222880,2015-02-13 20:38:01.0,171177,0,2015-02-13 20:38:01,1423859881
83327,222897,2015-02-13 20:41:13.0,19860,0,2015-02-13 20:41:13,1423860073
83330,222962,2015-02-13 20:53:18.0,29301,0,2015-02-13 20:53:18,1423860798
83335,223031,2015-02-13 21:04:28.0,105317,0,2015-02-13 21:04:28,1423861468
83350,223211,2015-02-13 21:34:37.0,117146,0,2015-02-13 21:34:37,1423863277
83362,223396,2015-02-13 22:02:58.0,152708,0,2015-02-13 22:02:58,1423864978
83364,223436,2015-02-13 22:08:41.0,109504,0,2015-02-13 22:08:41,1423865321
83378,223607,2015-02-13 22:35:55.0,74976,0,2015-02-13 22:35:55,1423866955
83386,223779,2015-02-13 22:59:52.0,44774,0,2015-02-13 22:59:52,1423868392
83387,223785,2015-02-13 23:01:07.0,61690,0,2015-02-13 23:01:07,1423868467
83390,223819,2015-02-13 23:09:34.0,96063,0,2015-02-13 23:09:34,1423868974
83395,223887,2015-02-13 23:30:42.0,81786,0,2015-02-13 23:30:42,1423870242
83399,223986,2015-02-14 00:00:32.0,3853,0,2015-02-14 00:00:32,1423872032
83401,223993,2015-02-14 00:00:58.0,14359,0,2015-02-14 00:00:58,1423872058
83406,224153,2015-02-14 00:40:59.0,20016,0,2015-02-14 00:40:59,1423874459
83408,224194,2015-02-14 01:01:03.0,40559,0,2015-02-14 01:01:03,1423875663
83411,224240,2015-02-14 01:39:22.0,139630,0,2015-02-14 01:39:22,1423877962
83413,224294,2015-02-14 02:29:26.0,120784,0,2015-02-14 02:29:26,1423880966
83417,224433,2015-02-14 07:02:34.0,125770,0,2015-02-14 07:02:34,1423897354
83425,224489,2015-02-14 07:42:20.0,72761,0,2015-02-14 07:42:20,1423899740
83426,224501,2015-02-14 07:47:45.0,156272,0,2015-02-14 07:47:45,1423900065
83427,224509,2015-02-14 07:51:52.0,6816,0,2015-02-14 07:51:52,1423900312
83436,224645,2015-02-14 08:40:25.0,167837,0,2015-02-14 08:40:25,1423903225
83437,224648,2015-02-14 08:40:41.0,23699,0,2015-02-14 08:40:41,1423903241
83469,225151,2015-02-14 10:00:32.0,25266,0,2015-02-14 10:00:32,1423908032
83473,225166,2015-02-14 10:01:20.0,25266,0,2015-02-14 10:01:20,1423908080
83483,225224,2015-02-14 10:04:28.0,149541,0,2015-02-14 10:04:28,1423908268
83499,225458,2015-02-14 10:26:17.0,68880,0,2015-02-14 10:26:17,1423909577
83500,225466,2015-02-14 10:27:01.0,166617,0,2015-02-14 10:27:01,1423909621
83562,226278,2015-02-14 12:16:26.0,75848,0,2015-02-14 12:16:26,1423916186
83573,226472,2015-02-14 12:46:40.0,50554,0,2015-02-14 12:46:40,1423918000
83578,226503,2015-02-14 12:51:07.0,170376,0,2015-02-14 12:51:07,1423918267
83586,226641,2015-02-14 13:10:14.0,27565,0,2015-02-14 13:10:14,1423919414
83587,226658,2015-02-14 13:13:19.0,160777,0,2015-02-14 13:13:19,1423919599
83619,226978,2015-02-14 14:13:30.0,13133,0,2015-02-14 14:13:30,1423923210
83625,227062,2015-02-14 14:25:16.0,164551,0,2015-02-14 14:25:16,1423923916
83626,227064,2015-02-14 14:25:44.0,164551,0,2015-02-14 14:25:44,1423923944
83627,227120,2015-02-14 14:35:50.0,153202,0,2015-02-14 14:35:50,1423924550
83631,227211,2015-02-14 14:51:32.0,28842,0,2015-02-14 14:51:32,1423925492
83641,227391,2015-02-14 15:24:14.0,20764,0,2015-02-14 15:24:14,1423927454
83643,227404,2015-02-14 15:26:56.0,61690,0,2015-02-14 15:26:56,1423927616
83691,228075,2015-02-14 17:29:24.0,105855,0,2015-02-14 17:29:24,1423934964
83694,228116,2015-02-14 17:40:12.0,36800,0,2015-02-14 17:40:12,1423935612
83695,228123,2015-02-14 17:41:51.0,36800,0,2015-02-14 17:41:51,1423935711
83696,228170,2015-02-14 17:50:23.0,136900,0,2015-02-14 17:50:23,1423936223
83698,228184,2015-02-14 17:52:20.0,142690,0,2015-02-14 17:52:20,1423936340
83711,228380,2015-02-14 18:46:33.0,133609,0,2015-02-14 18:46:33,1423939593
83726,228467,2015-02-14 19:12:25.0,70265,0,2015-02-14 19:12:25,1423941145
83728,228536,2015-02-14 19:29:25.0,117185,0,2015-02-14 19:29:25,1423942165
83756,228912,2015-02-14 20:48:42.0,120335,0,2015-02-14 20:48:42,1423946922
83770,229022,2015-02-14 21:10:37.0,128375,0,2015-02-14 21:10:37,1423948237
83771,229124,2015-02-14 21:28:58.0,26714,0,2015-02-14 21:28:58,1423949338
83772,229127,2015-02-14 21:29:40.0,26714,0,2015-02-14 21:29:40,1423949380
83779,229241,2015-02-14 21:52:13.0,153202,0,2015-02-14 21:52:13,1423950733
83794,229482,2015-02-14 22:38:46.0,151748,0,2015-02-14 22:38:46,1423953526
83795,229504,2015-02-14 22:43:24.0,151748,0,2015-02-14 22:43:24,1423953804
83806,229689,2015-02-14 23:25:20.0,159806,0,2015-02-14 23:25:20,1423956320
83814,229859,2015-02-15 00:07:25.0,139594,0,2015-02-15 00:07:25,1423958845
83816,229881,2015-02-15 00:13:01.0,87022,0,2015-02-15 00:13:01,1423959181
83823,229949,2015-02-15 00:43:56.0,103953,0,2015-02-15 00:43:56,1423961036
83824,229963,2015-02-15 00:58:36.0,134720,0,2015-02-15 00:58:36,1423961916
83826,229992,2015-02-15 01:14:48.0,77365,0,2015-02-15 01:14:48,1423962888
83828,230054,2015-02-15 02:40:10.0,120784,0,2015-02-15 02:40:10,1423968010
83829,230055,2015-02-15 02:43:28.0,120784,0,2015-02-15 02:43:28,1423968208
83836,230151,2015-02-15 06:41:35.0,116349,0,2015-02-15 06:41:35,1423982495
83840,230161,2015-02-15 06:59:47.0,162134,0,2015-02-15 06:59:47,1423983587
83849,230227,2015-02-15 07:47:11.0,34524,0,2015-02-15 07:47:11,1423986431
83882,230693,2015-02-15 09:42:50.0,92954,0,2015-02-15 09:42:50,1423993370
83884,230706,2015-02-15 09:45:14.0,92954,0,2015-02-15 09:45:14,1423993514
83886,230728,2015-02-15 09:48:59.0,13303,0,2015-02-15 09:48:59,1423993739
83893,230863,2015-02-15 10:07:39.0,141953,0,2015-02-15 10:07:39,1423994859
83895,230865,2015-02-15 10:07:48.0,141953,0,2015-02-15 10:07:48,1423994868
83910,231047,2015-02-15 10:33:03.0,149886,0,2015-02-15 10:33:03,1423996383
83939,231441,2015-02-15 11:21:17.0,50274,0,2015-02-15 11:21:17,1423999277
83966,231745,2015-02-15 12:15:53.0,141953,0,2015-02-15 12:15:53,1424002553
83997,232193,2015-02-15 13:39:55.0,11223,0,2015-02-15 13:39:55,1424007595
83999,232214,2015-02-15 13:44:12.0,35089,0,2015-02-15 13:44:12,1424007852
84016,232555,2015-02-15 14:36:09.0,56501,0,2015-02-15 14:36:09,1424010969
84046,232943,2015-02-15 15:41:52.0,139292,0,2015-02-15 15:41:52,1424014912
84049,232977,2015-02-15 15:48:42.0,64234,0,2015-02-15 15:48:42,1424015322
84084,233513,2015-02-15 17:18:55.0,137580,0,2015-02-15 17:18:55,1424020735
84088,233579,2015-02-15 17:30:52.0,7964,0,2015-02-15 17:30:52,1424021452
84089,233590,2015-02-15 17:33:51.0,155599,0,2015-02-15 17:33:51,1424021631
84090,233591,2015-02-15 17:34:05.0,159754,0,2015-02-15 17:34:05,1424021645
84120,234007,2015-02-15 19:11:25.0,70265,0,2015-02-15 19:11:25,1424027485
84123,234066,2015-02-15 19:23:34.0,65285,0,2015-02-15 19:23:34,1424028214
84135,234204,2015-02-15 19:46:02.0,101999,0,2015-02-15 19:46:02,1424029562
84144,234288,2015-02-15 20:02:52.0,43277,0,2015-02-15 20:02:52,1424030572
84146,234299,2015-02-15 20:04:39.0,109789,0,2015-02-15 20:04:39,1424030679
84150,234314,2015-02-15 20:06:30.0,43277,0,2015-02-15 20:06:30,1424030790
84163,234497,2015-02-15 20:41:14.0,101999,0,2015-02-15 20:41:14,1424032874
84167,234616,2015-02-15 21:03:39.0,19860,0,2015-02-15 21:03:39,1424034219
84177,234756,2015-02-15 21:32:16.0,23891,0,2015-02-15 21:32:16,1424035936
84182,234803,2015-02-15 21:41:02.0,7495,0,2015-02-15 21:41:02,1424036462
84187,234861,2015-02-15 21:52:12.0,78142,0,2015-02-15 21:52:12,1424037132
84208,235060,2015-02-15 22:29:38.0,88770,0,2015-02-15 22:29:38,1424039378
84224,235398,2015-02-15 23:48:24.0,126777,0,2015-02-15 23:48:24,1424044104
84226,235414,2015-02-15 23:54:02.0,68880,0,2015-02-15 23:54:02,1424044442
84230,235484,2015-02-16 00:11:56.0,151748,0,2015-02-16 00:11:56,1424045516
84231,235496,2015-02-16 00:14:36.0,159806,0,2015-02-16 00:14:36,1424045676
84232,235497,2015-02-16 00:14:38.0,151748,0,2015-02-16 00:14:38,1424045678
84238,235608,2015-02-16 01:11:10.0,87516,0,2015-02-16 01:11:10,1424049070
84241,235714,2015-02-16 05:58:10.0,52893,0,2015-02-16 05:58:10,1424066290
84243,235721,2015-02-16 06:05:08.0,168690,0,2015-02-16 06:05:08,1424066708
84246,235778,2015-02-16 07:00:36.0,119632,0,2015-02-16 07:00:36,1424070036
84257,235964,2015-02-16 08:27:54.0,171229,0,2015-02-16 08:27:54,1424075274
84258,235983,2015-02-16 08:34:36.0,120335,0,2015-02-16 08:34:36,1424075676
84259,235988,2015-02-16 08:35:28.0,120335,0,2015-02-16 08:35:28,1424075728
84281,236319,2015-02-16 09:43:33.0,121850,0,2015-02-16 09:43:33,1424079813
84316,236936,2015-02-16 10:58:17.0,107751,0,2015-02-16 10:58:17,1424084297
84335,237293,2015-02-16 11:51:04.0,106518,0,2015-02-16 11:51:04,1424087464
84351,237522,2015-02-16 12:37:13.0,35823,0,2015-02-16 12:37:13,1424090233
84352,237523,2015-02-16 12:37:19.0,10182,0,2015-02-16 12:37:19,1424090239
84367,237752,2015-02-16 13:23:32.0,107751,0,2015-02-16 13:23:32,1424093012
84377,237874,2015-02-16 13:46:24.0,83225,0,2015-02-16 13:46:24,1424094384
84378,237878,2015-02-16 13:46:34.0,107751,0,2015-02-16 13:46:34,1424094394
84386,238004,2015-02-16 14:05:32.0,80188,0,2015-02-16 14:05:32,1424095532
84412,238393,2015-02-16 15:23:54.0,111739,0,2015-02-16 15:23:54,1424100234
84413,238394,2015-02-16 15:23:55.0,33931,0,2015-02-16 15:23:55,1424100235
84421,238468,2015-02-16 15:36:53.0,127441,0,2015-02-16 15:36:53,1424101013
84424,238500,2015-02-16 15:42:42.0,52274,0,2015-02-16 15:42:42,1424101362
84430,238660,2015-02-16 16:06:00.0,111333,0,2015-02-16 16:06:00,1424102760
84431,238664,2015-02-16 16:06:48.0,133356,0,2015-02-16 16:06:48,1424102808
84457,239125,2015-02-16 17:28:22.0,119632,0,2015-02-16 17:28:22,1424107702
84461,239171,2015-02-16 17:37:16.0,111333,0,2015-02-16 17:37:16,1424108236
84491,239561,2015-02-16 19:05:46.0,147988,0,2015-02-16 19:05:46,1424113546
84498,239663,2015-02-16 19:26:57.0,120335,0,2015-02-16 19:26:57,1424114817
84507,239780,2015-02-16 19:54:56.0,18929,0,2015-02-16 19:54:56,1424116496
84526,239985,2015-02-16 20:34:20.0,96097,0,2015-02-16 20:34:20,1424118860
84531,240094,2015-02-16 20:53:58.0,14359,0,2015-02-16 20:53:58,1424120038
84542,240239,2015-02-16 21:19:45.0,127441,0,2015-02-16 21:19:45,1424121585
84547,240288,2015-02-16 21:28:31.0,52893,0,2015-02-16 21:28:31,1424122111
84549,240347,2015-02-16 21:39:10.0,72173,0,2015-02-16 21:39:10,1424122750
84562,240548,2015-02-16 22:11:03.0,31571,0,2015-02-16 22:11:03,1424124663
84566,240610,2015-02-16 22:19:48.0,69557,0,2015-02-16 22:19:48,1424125188
84575,240783,2015-02-16 22:54:14.0,27863,0,2015-02-16 22:54:14,1424127254
84580,240841,2015-02-16 23:03:55.0,147424,0,2015-02-16 23:03:55,1424127835
84586,240939,2015-02-16 23:34:13.0,110686,0,2015-02-16 23:34:13,1424129653
84590,241006,2015-02-16 23:56:11.0,120335,0,2015-02-16 23:56:11,1424130971
84591,241009,2015-02-16 23:56:59.0,120335,0,2015-02-16 23:56:59,1424131019
84604,241183,2015-02-17 01:21:22.0,62905,0,2015-02-17 01:21:22,1424136082
84636,241418,2015-02-17 06:31:06.0,52893,0,2015-02-17 06:31:06,1424154666
84653,241647,2015-02-17 08:41:14.0,51211,0,2015-02-17 08:41:14,1424162474
84666,241876,2015-02-17 09:24:16.0,21940,0,2015-02-17 09:24:16,1424165056
84668,241883,2015-02-17 09:24:59.0,16487,0,2015-02-17 09:24:59,1424165099
84671,241904,2015-02-17 09:29:02.0,143267,0,2015-02-17 09:29:02,1424165342
84676,241998,2015-02-17 09:43:50.0,20764,0,2015-02-17 09:43:50,1424166230
84679,242058,2015-02-17 09:52:23.0,109504,0,2015-02-17 09:52:23,1424166743
84703,242474,2015-02-17 10:46:32.0,101777,0,2015-02-17 10:46:32,1424169992
84708,242522,2015-02-17 10:51:14.0,163275,0,2015-02-17 10:51:14,1424170274
84752,243011,2015-02-17 12:09:53.0,36149,0,2015-02-17 12:09:53,1424174993
84753,243019,2015-02-17 12:11:11.0,106638,0,2015-02-17 12:11:11,1424175071
84754,243025,2015-02-17 12:12:57.0,122653,0,2015-02-17 12:12:57,1424175177
84758,243106,2015-02-17 12:30:49.0,10579,0,2015-02-17 12:30:49,1424176249
84767,243214,2015-02-17 12:50:45.0,155828,0,2015-02-17 12:50:45,1424177445
84787,243461,2015-02-17 13:37:45.0,120335,0,2015-02-17 13:37:45,1424180265
84827,243923,2015-02-17 14:52:01.0,116349,0,2015-02-17 14:52:01,1424184721
84833,243989,2015-02-17 15:03:09.0,87516,0,2015-02-17 15:03:09,1424185389
84882,244750,2015-02-17 17:03:03.0,89173,0,2015-02-17 17:03:03,1424192583
84883,244756,2015-02-17 17:04:07.0,89173,0,2015-02-17 17:04:07,1424192647
84894,244843,2015-02-17 17:19:01.0,107751,0,2015-02-17 17:19:01,1424193541
84904,245136,2015-02-17 18:22:54.0,120680,0,2015-02-17 18:22:54,1424197374
84905,245137,2015-02-17 18:22:59.0,90718,0,2015-02-17 18:22:59,1424197379
84915,245229,2015-02-17 18:43:22.0,155980,0,2015-02-17 18:43:22,1424198602
84924,245349,2015-02-17 19:08:19.0,39680,0,2015-02-17 19:08:19,1424200099
84926,245361,2015-02-17 19:10:23.0,49404,0,2015-02-17 19:10:23,1424200223
84929,245384,2015-02-17 19:14:37.0,156485,0,2015-02-17 19:14:37,1424200477
84930,245404,2015-02-17 19:18:06.0,19860,0,2015-02-17 19:18:06,1424200686
84931,245413,2015-02-17 19:20:22.0,5553,0,2015-02-17 19:20:22,1424200822
84973,245854,2015-02-17 20:50:35.0,16412,0,2015-02-17 20:50:35,1424206235
84986,245988,2015-02-17 21:20:05.0,35259,0,2015-02-17 21:20:05,1424208005
84998,246147,2015-02-17 21:53:49.0,14359,0,2015-02-17 21:53:49,1424210029
85004,246264,2015-02-17 22:15:27.0,20636,0,2015-02-17 22:15:27,1424211327
85006,246292,2015-02-17 22:20:15.0,135398,0,2015-02-17 22:20:15,1424211615
85007,246297,2015-02-17 22:21:02.0,93308,0,2015-02-17 22:21:02,1424211662
85009,246345,2015-02-17 22:28:55.0,112259,0,2015-02-17 22:28:55,1424212135
85010,246351,2015-02-17 22:30:01.0,135398,0,2015-02-17 22:30:01,1424212201
85042,246865,2015-02-18 00:32:54.0,16543,0,2015-02-18 00:32:54,1424219574
85048,246972,2015-02-18 01:47:51.0,170327,0,2015-02-18 01:47:51,1424224071
85052,247025,2015-02-18 02:35:41.0,138441,0,2015-02-18 02:35:41,1424226941
85056,247093,2015-02-18 05:15:36.0,52893,0,2015-02-18 05:15:36,1424236536
85074,247254,2015-02-18 08:04:33.0,1321,0,2015-02-18 08:04:33,1424246673
85090,247396,2015-02-18 08:55:11.0,4111,0,2015-02-18 08:55:11,1424249711
85096,247448,2015-02-18 09:10:17.0,79868,0,2015-02-18 09:10:17,1424250617
85103,247536,2015-02-18 09:29:32.0,52893,0,2015-02-18 09:29:32,1424251772
85147,248074,2015-02-18 10:54:37.0,60096,0,2015-02-18 10:54:37,1424256877
85169,248372,2015-02-18 11:43:56.0,101777,0,2015-02-18 11:43:56,1424259836
85175,248446,2015-02-18 11:57:26.0,166120,0,2015-02-18 11:57:26,1424260646
85179,248499,2015-02-18 12:07:08.0,145446,0,2015-02-18 12:07:08,1424261228
85186,248588,2015-02-18 12:24:02.0,28331,0,2015-02-18 12:24:02,1424262242
85189,248627,2015-02-18 12:32:20.0,102845,0,2015-02-18 12:32:20,1424262740
85209,248891,2015-02-18 13:24:03.0,68880,0,2015-02-18 13:24:03,1424265843
85210,248894,2015-02-18 13:24:10.0,170327,0,2015-02-18 13:24:10,1424265850
85218,248996,2015-02-18 13:43:57.0,88770,0,2015-02-18 13:43:57,1424267037
85220,249018,2015-02-18 13:47:23.0,120335,0,2015-02-18 13:47:23,1424267243
85222,249023,2015-02-18 13:49:22.0,120335,0,2015-02-18 13:49:22,1424267362
85223,249086,2015-02-18 14:01:25.0,31571,0,2015-02-18 14:01:25,1424268085
85224,249096,2015-02-18 14:03:07.0,31571,0,2015-02-18 14:03:07,1424268187
85240,249349,2015-02-18 14:49:35.0,109419,0,2015-02-18 14:49:35,1424270975
85263,249593,2015-02-18 15:36:06.0,56977,0,2015-02-18 15:36:06,1424273766
85269,249699,2015-02-18 15:54:14.0,39830,0,2015-02-18 15:54:14,1424274854
85272,249760,2015-02-18 16:06:18.0,85960,0,2015-02-18 16:06:18,1424275578
85273,249779,2015-02-18 16:10:15.0,100190,0,2015-02-18 16:10:15,1424275815
85282,249898,2015-02-18 16:33:47.0,78981,0,2015-02-18 16:33:47,1424277227
85302,250146,2015-02-18 17:21:33.0,10398,0,2015-02-18 17:21:33,1424280093
85304,250199,2015-02-18 17:32:33.0,118193,0,2015-02-18 17:32:33,1424280753
85335,250579,2015-02-18 18:57:03.0,56501,0,2015-02-18 18:57:03,1424285823
85369,250917,2015-02-18 20:23:33.0,135448,0,2015-02-18 20:23:33,1424291013
85388,251246,2015-02-18 21:20:17.0,93783,0,2015-02-18 21:20:17,1424294417
85391,251277,2015-02-18 21:27:59.0,72259,0,2015-02-18 21:27:59,1424294879
85396,251369,2015-02-18 21:44:20.0,127864,0,2015-02-18 21:44:20,1424295860
85397,251372,2015-02-18 21:44:52.0,6234,0,2015-02-18 21:44:52,1424295892
85398,251382,2015-02-18 21:46:17.0,5816,0,2015-02-18 21:46:17,1424295977
85411,251526,2015-02-18 22:12:52.0,90718,0,2015-02-18 22:12:52,1424297572
85455,252134,2015-02-19 00:28:53.0,33303,0,2015-02-19 00:28:53,1424305733
85487,252409,2015-02-19 06:39:55.0,52893,0,2015-02-19 06:39:55,1424327995
85515,252694,2015-02-19 08:55:05.0,19860,0,2015-02-19 08:55:05,1424336105
85552,253214,2015-02-19 10:39:18.0,19860,0,2015-02-19 10:39:18,1424342358
85560,253320,2015-02-19 10:54:32.0,8280,0,2015-02-19 10:54:32,1424343272
85575,253532,2015-02-19 11:29:26.0,137039,0,2015-02-19 11:29:26,1424345366
85581,253655,2015-02-19 11:50:49.0,99442,0,2015-02-19 11:50:49,1424346649
85613,254027,2015-02-19 12:56:09.0,86814,0,2015-02-19 12:56:09,1424350569
